target_id	length	eff_length	est_counts	tpm
NM_001039231	2903	2365.43	5	0.328053
NM_001362105	3379	3263.92	0	0
NM_027526	3236	3128.07	4.99996	0.248071
NM_001362103	3263	3167.17	4.2794e-05	2.09699e-06
NM_001316749	3217	3058.42	0	0
NM_001145637	1837	1594.79	0	0
NM_001362104	3315	3168.29	0	0
NM_001362093	2850	2089.22	43.4488	3.22759
NM_001362121	2342	2099.79	0	0
NM_133913	3730	4296.76	73.9409	2.67072
NM_001362139	4389	4747.77	7.84594	0.256472
NM_001362140	4215	4475.94	0	0
NM_001362130	3218	2560.03	43.5718	2.64146
NM_178732	4342	4703.63	25.1541	0.829967
NM_001362150	1334	1091.79	0	0
NM_053217	3367	2682.73	21.8657	1.26495
NM_030735	1234	991.791	0	0
NM_001362181	2447	1661.83	53.202	4.96851
NR_155015	1430	1261.19	26.5903	3.2721
NR_151447	1741	1594.73	0	0
NR_155284	2591	2018.91	9.43575	0.725344
NR_155270	610	370.655	0	0
NR_155285	2681	2125.78	26.1049	1.90586
NR_155281	1298	892.119	2.64422	0.460003
NR_155292	2935	2556.39	15.1287	0.91846
NR_155435	3333	2605	73.0636	4.35291
NR_029830	86	18.3654	0	0
NR_030420	96	13.6775	0	0
NR_030523	98	13.2462	0	0
NR_029974	85	18.4286	0	0
NR_030549	79	22.5424	0	0
NR_131196	677	435.734	0	0
NR_155267	2222	2276.05	4.90394	0.334386
NR_155275	732	576.195	1	0.269349
NR_155279	574	336.192	0	0
NR_155282	351	143.901	0	0
NR_155271	1115	872.791	0	0
NR_155277	732	438.459	18.3553	6.49709
NR_155278	686	444.681	0	0
NR_155274	911	780.589	0	0
NR_155283	1335	1092.79	0	0
NR_155276	736	441.437	6.64469	2.3361
NR_155272	3290	2908.14	3.1755	0.169466
NR_155280	273	89.6342	0	0
NR_155268	1812	1811.93	4.50325	0.385719
NR_155289	1215	991.382	21	3.28749
NR_155290	734	492.297	0	0
NR_155291	525	290.427	0	0
NR_155293	1667	1424.79	0	0
NR_155305	1684	1365.25	1	0.113677
NR_155304	1024	781.791	0	0
NR_155298	740	577.357	1	0.268807
NR_155295	1472	1360.53	595	67.8724
NR_155294	1187	944.791	0	0
NR_155296	1504	1261.79	0	0
NR_155301	663	422.089	0	0
NR_155347	1797	1735.71	6	0.536487
NR_155302	4617	3883.98	2.03127	0.0811661
NR_155418	469	239.923	0	0
NR_155352	638	493.588	1	0.314428
NR_155349	1064	821.791	0	0
NR_155422	978	735.836	0	0
NR_155430	2765	2522.79	0	0
NR_155354	1136	893.791	0	0
NR_155419	1059	816.791	0	0
NR_155351	478	247.87	0	0
NR_155429	2733	1846.42	1	0.0840531
NR_155425	452	225.152	0	0
NR_155350	879	636.876	0	0
NR_155420	1110	867.791	0	0
NR_155353	711	517.561	7	2.09905
NR_155428	2918	2012.98	0	0
NR_155423	329	127.669	0	0
NR_155355	3124	2865.37	9.00773	0.487888
NR_033147	2357	2395.91	9.48519	0.614415
NR_155452	2010	1826.47	0	0
NR_155450	2104	1965.79	24.7877	1.95697
NR_155451	2243	2107.31	10.8621	0.799963
NR_155439	670	428.946	0	0
NR_155457	1410	1167.79	0	0
NR_155445	1030	787.791	0	0
NR_155449	1008	765.791	0	0
NR_155444	1272	1029.79	0	0
NR_155441	1121	878.791	0	0
NR_155456	634	398.676	1	0.389283
NR_155455	905	662.836	0	0
NR_155438	283	96.2567	0	0
NR_155448	3280	3037.79	0	0
NR_155447	713	471.429	0	0
NR_155446	494	245.012	1.65766	1.05001
NR_155442	1091	848.791	0	0
NR_155348	1089	902.29	2	0.344008
NR_155443	859	616.876	0	0
NR_155440	429	205.702	0	0
NR_155426	1202	959.791	0	0
NR_155453	958	715.836	0	0
NR_155436	1390	1147.79	0	0
NM_001025612	2555	2770.89	2	0.11202
NM_001362232	647	537.648	1	0.288661
NM_001362250	721	322	197.775	95.3235
NM_001126326	1269	1190.46	50	6.51838
NR_110335	2476	1901.39	82.3996	6.72573
NR_153193	640	385.3	0.0480502	0.0193545
NR_153192	810	567.929	0	0
NR_153195	2559	2120.62	0	0
NR_152586	2480	1910.51	223.426	18.1497
NR_153762	2223	1839.02	0	0
NR_155498	1029	786.791	0	0
NR_155497	701	624.754	0	0
NR_155503	2095	1852.79	0	0
NR_155491	1506	1263.79	0	0
NR_155494	1025	689.066	1	0.225229
NR_155493	749	507.189	0	0
NR_155502	5266	5732.57	8	0.216584
NR_155513	1089	846.791	0	0
NR_002864	4723	5097.11	304	9.25624
NR_155490	1645	1402.79	0	0
NR_155501	1385	1142.79	0	0
NR_155500	492	260.263	0	0
NR_155499	2384	2320.3	110.02	7.35891
NR_003202	1560	1317.79	0	0
NM_001081080	7561	6359.05	282	6.88244
NR_155517	882	639.876	0	0
NR_155514	3620	4109.54	0.00483996	0.000182782
NR_155520	698	456.543	0	0
NR_155516	2849	2570.39	17	1.02645
NR_155515	3592	4072.7	27.6952	1.05538
NR_155269	1592	1324.17	10	1.17203
NR_155540	3039	2028.38	0	0
NR_155539	1915	1557.27	3.91624	0.390294
NR_155535	2698	2896.72	75	4.01829
NR_155537	628	387.958	0	0
NR_155534	1704	1461.79	0	0
NM_001081295	5205	5245.42	14	0.414222
NR_155547	2970	3385.48	0	0
NR_155437	367	155.918	3	2.98615
NM_001081352	5092	4224.85	112	4.11426
NR_155552	2133	1949.91	0	0
NR_155551	5417	4644.76	11.1967	0.374121
NR_155706	901	658.836	0	0
NM_001122603	7957	7714.79	0	0
NM_175161	1090	847.791	0	0
NR_073508	7670	6905.33	0	0
NR_135158	4747	4130.83	0	0
NR_038163	2916	2673.79	0	0
NR_030254	128	16.0421	0	0
NM_145078	2576	1588.19	66	6.44952
NR_151682	2971	2715.12	4.55647	0.26045
NM_001362454	3248	3168.97	37.3018	1.82682
NM_001362112	1809	1159.04	12	1.60682
NR_155763	1686	1443.79	0	0
NR_155764	810	567.929	0	0
NR_155765	620	380.252	0	0
NR_155762	2115	1710	9	0.816829
NR_155868	1662	1252.15	1.17376	0.145482
NR_155867	228	62.0517	0	0
NR_156009	1662	1419.79	0	0
NR_155864	600	361.094	0	0
NR_155869	517	235.573	3	1.97643
NR_155870	392	175.427	0	0
NR_156010	1180	856.831	21	3.80373
NR_155866	1718	1475.79	0	0
NR_155871	516	282.087	0	0
NR_155863	471	241.708	0	0
NM_001256060	2385	2142.79	0	0
NR_122114	1885	2029.51	0	0
NR_028420	1786	1297.79	44.34	5.30244
NR_122115	1933	2111.53	20.8261	1.53072
NR_152614	3832	2961.28	0	0
NR_037213	84	19.4091	0	0
NM_001362665	1126	883.791	0	0
NM_011002	1343	1100.79	0	0
NR_156115	3499	3864.02	6	0.240989
NR_029452	3091	3218	11	0.530509
NM_138598	2635	2569.37	123	7.42959
NM_130884	1520	1225.44	227.495	28.8115
NM_001362751	2680	2606.03	0	0
NM_001362752	1231	913.159	6004.5	1020.51
NM_001362806	1231	988.791	0	0
NM_010400	4265	3851.81	5	0.201461
NM_194336	4329	3536.42	399.986	17.5536
NM_011408	1684	1400.9	144	15.9529
NM_001135115	2702	2353.07	37	2.44035
NR_155297	5383	6429.4	12.0591	0.291092
NR_155521	2037	1794.79	0	0
NR_153837	2482	2239.79	0	0
NR_156129	1239	912.141	0	0
NR_151664	4007	3963.6	9.02247	0.353281
NR_156128	4852	4870.87	8	0.254899
NR_156181	7599	7209.9	0	0
NR_156178	3852	3609.79	0	0
NM_001362874	1329	1086.79	0	0
NM_001362881	1359	1116.79	0	0
NM_027598	1488	1245.79	0	0
NM_001362886	1880	1637.79	0	0
NM_001355730	4541	3628.52	5.91359	0.252934
NM_001362883	12915	16202.8	9	0.0862058
NM_001101486	1180	937.791	0	0
NR_151472	4621	4836.15	75.6448	2.42753
NR_029778	97	13.4587	0	0
NR_039559	64	26.4444	0	0
NR_029473	3456	3442.02	1	0.0450892
NR_151512	2264	2021.79	0	0
NR_046459	1404	1161.79	0	0
NM_001362427	852	609.876	0	0
NM_011409	1834	1401.96	43	4.76012
NM_011407	1907	1574.16	1	0.0985909
NR_104381	3839	4250.4	19.1796	0.700319
NR_149825	1923	1637.56	0	0
NR_151665	5694	5451.79	0	0
NR_105857	110	12.4974	0	0
NR_105751	97	13.4587	0	0
NR_030428	76	22.7843	0	0
NR_037233	83	19.7561	0	0
NR_045293	1306	958.96	20	3.23679
NR_029952	124	15.1104	0	0
NM_001363079	3265	2916.77	2.65735e-07	1.41394e-08
NM_001033389	3821	3720.16	20.4661	0.853804
NM_001290548	3268	2920.07	80.5339	4.28026
NM_001363080	3196	2820.98	0	0
NM_001363081	3210	2836.83	0	0
NM_001363237	754	512.158	0	0
NM_001363262	723	481.371	0	0
NM_001093753	3106	2632.76	0.0756022	0.00445664
NM_001093752	3106	2632.76	255.366	15.0535
NM_001252083	3137	3404.68	48.0025	2.18813
NM_028446	6448	5014.69	179	5.53981
NM_001081386	4144	2957.01	41.9476	2.2016
NM_001356997	4159	3697.31	15.5581	0.653066
NM_172146	4008	3462.78	182	8.15702
NM_153110	2229	1986.79	0	0
NM_175557	3198	3528.33	99.8614	4.39252
NM_001177551	2156	1913.79	0	0
NM_001356415	4274	3076.77	15.0524	0.759271
NM_001347452	2782	3046.78	9.13609	0.465377
NR_155261	1095	852.791	0	0
NR_104441	4010	4297.19	0	0
NR_037865	8816	8995.12	132.724	2.28995
NR_033210	2931	3424.4	0	0
NR_153419	1829	1586.79	0	0
NR_122028	2936	3206.75	12.7201	0.61562
NR_036615	2752	2360.85	11.3913	0.748841
NR_104311	3053	2346.82	0	0
NR_030782	1914	1671.79	0	0
NR_152866	2857	2318.62	268.736	17.988
NR_126553	808	585.764	15.6121	4.13642
NR_002854	2793	2550.79	0	0
NR_015561	1368	1125.79	0	0
NR_152244	3668	3232.09	0	0
NR_037960	583	365.13	19	8.07592
NR_152246	3525	3282.79	0	0
NR_037961	610	370.655	0	0
NR_152245	3590	3163.78	0	0
NR_126555	562	323.125	32.9879	15.8442
NR_126556	297	105.641	3.39999	4.99496
NR_027973	1520	1277.79	0	0
NM_001177755	5130	5424.18	0	0
NM_001177752	4869	5210.5	0	0
NM_133232	5043	5420.56	47.5273	1.36077
NM_001177756	5153	5448.71	0	0
NM_001177754	5066	5445.14	0	0
NM_001177753	5206	5500.93	0	0
NM_001177758	4680	4922.2	68.464	2.15868
NM_001177757	5119	5497.82	0	0
NR_045517	2143	1912.74	309.926	25.1471
NR_045518	2005	1697.4	17.2457	1.57682
NM_026856	5700	4660.39	46.6406	1.5532
NM_001363318	6064	5099.93	11.6307	0.353937
NM_001363319	5747	4705.09	0	0
NM_001363320	5683	4652.65	24.2195	0.807886
NM_001363321	5623	4570.81	0	0
NM_001363322	5836	4860.7	13.1105	0.418606
NM_001363323	5629	4622.05	27.7613	0.932161
NR_103515	696	462.253	113.626	38.1491
NR_033306	587	334.338	120.525	55.9469
NR_103514	760	518.111	0	0
NR_103516	490	284.212	31.3892	17.1405
NR_153798	551	258.554	9.08464	5.45307
NM_001347533	1525	1307.38	4.62679	0.549241
NM_001363452	1652	1398.48	0	0
NM_001363451	4175	3415.78	34.5757	1.57097
NM_001363449	1611	1442.78	13.7605	1.4802
NM_001083958	1738	1542.73	163.766	16.4748
NM_028298	4089	3281.1	187.271	8.858
NM_001159693	895	652.856	0	0
NR_156705	756	514.143	0	0
NR_156706	1048	805.791	0	0
NR_151641	3921	4008.4	4.64463	0.179832
NR_002846	2248	2005.79	0	0
NM_001081378	7402	7137.26	282	6.13202
NR_102360	2872	2614.04	0	0
NR_029640	83	19.7561	0	0
NM_001271008	2997	2754.79	0	0
NM_001163104	3101	2858.79	0	0
NM_030052	572	334.296	4	1.85701
NM_178722	3209	2975.45	44.1129	2.3009
NM_015793	1497	1254.79	0	0
NM_001162911	2267	1508.66	6.01143	0.618402
NM_001347104	13175	12488.6	8.01043	0.099547
NM_001254953	1321	1078.79	0	0
NM_001358567	2159	1956.12	8.52026	0.675995
NM_001359001	3575	3332.79	0	0
NM_001360306	4588	5201.48	27.0147	0.806044
NM_172918	4050	3528.08	74.8971	3.29467
NM_030700	2132	1930.08	62.3859	5.01646
NM_001081206	13238	12577.8	0.0103528	0.000127744
NM_001347355	3156	2861.74	158.669	8.6049
NM_001310602	2496	1899.87	7.02449	0.573821
NM_001360674	3141	2493.87	26.3881	1.64217
NM_001289730	3860	3617.79	0	0
NM_001358840	4645	3747.79	10.167	0.421019
NM_144820	1191	1080.45	87.9157	12.6284
NM_172794	2137	1822.95	0	0
NM_001310434	3936	4192.75	96.7365	3.58078
NM_020289	1181	938.791	0	0
NM_001164684	1426	1183.79	0	0
NM_177083	3462	3816.87	9	0.365949
NM_001081161	4149	4442.91	21.924	0.765841
NM_001359537	2724	2556.04	0	0
NM_001360680	3149	2502.94	44.781	2.7767
NM_024479	2831	2636.56	0	0
NM_001359165	819	576.912	0	0
NM_001360951	2911	2053.61	5.03403	0.380437
NM_001359708	702	460.543	0	0
NM_172791	2642	2861.72	1	0.0542324
NM_177359	6025	5602.04	70.3484	1.94892
NM_001360017	2471	2228.79	0	0
NM_145837	1232	1097.54	20	2.82809
NM_001359895	4249	4606.75	9.17495	0.309096
NM_001101503	685	443.694	0	0
NM_175401	1823	1847.07	29.1224	2.44697
NM_001360479	6018	5573.5	0	0
NM_001166659	2201	1479.57	4.25525	0.446349
NM_001085374	7843	7860.41	142.466	2.81289
NM_175174	3422	3018.86	0	0
NM_001039698	978	735.836	0	0
NM_001081336	14610	13811.6	64.9744	0.730105
NM_001359671	1993	1750.79	0	0
NM_001001319	2409	2166.79	0	0
NM_001033451	3753	4109.41	18.9718	0.716496
NM_027699	692	450.598	0	0
NM_177914	7172	6929.79	0	0
NM_001360684	3095	2453.73	8.64019	0.546489
NM_001359000	3692	3449.79	0	0
NM_001004362	4229	3146.5	137.676	6.79072
NM_001166493	4728	4308.59	260.698	9.39048
NM_001360792	1689	1605.3	0	0
NM_172534	2665	2422.79	0	0
NM_001177580	412	273.749	2	1.13387
NM_001190371	3256	2733.29	32	1.81698
NM_001359039	1321	1078.79	0	0
NM_001033257	8413	7987.86	122.63	2.3826
NM_207246	4720	4299.27	27.7949	1.00336
NM_001002272	7204	6883.38	0.0181111	0.000408346
NM_001097980	1081	838.791	0	0
NM_001289731	4227	3984.79	0	0
NM_001290772	3242	2999.79	0	0
NM_001099305	627	386.994	0	0
NM_001081020	6792	6080.88	11.0468	0.281938
NM_001099664	606	366.814	0	0
NM_001359702	702	460.543	0	0
NM_194344	4549	4913.45	66.8251	2.11076
NM_001105254	1893	1650.79	0	0
NM_001360915	2206	1466.37	21.081	2.23117
NM_001360780	726	466.046	3	0.999029
NM_001271586	2837	2911.91	0	0
NM_198622	1126	956.726	3	0.486653
NM_001033799	1103	860.791	0	0
NM_177773	2362	1898.62	0	0
NM_001358999	3695	3452.79	0	0
NM_001359401	2273	1931.97	1.33149	0.106961
NM_001358998	3743	3500.79	0	0
NM_001281794	14040	13176	1.27609	0.0150309
NM_001290771	3350	3107.79	0	0
NM_001199246	2107	1905.1	144.696	11.7876
NM_001360447	3205	2972.69	8.88715	0.46398
NM_028671	745	503.251	0	0
NM_001359038	1327	1084.79	0	0
NM_001359276	3313	2715.62	23.951	1.3688
NM_001290770	7153	6856.15	0.981889	0.0222263
NM_001360790	1804	1785.65	5.63654	0.489894
NM_001359710	699	457.543	0	0
NM_001359464	3757	3423.63	21.0846	0.955796
NM_001360803	3046	2482.21	0	0
NM_001358568	2257	2049.15	33.3978	2.52946
NM_001358956	695	453.543	0	0
NM_001359717	4241	3145.21	17.3242	0.854849
NM_030713	3877	3550.55	2.0561	0.0898737
NM_026256	1440	1197.79	0	0
NM_175648	2771	2487.24	1	0.0623975
NM_001357820	1493	1220.91	3960	503.38
NM_001004182	9903	9947.19	2.09907	0.0327501
NM_001347507	1873	1875.22	6	0.496574
NM_183185	4658	3752.92	2.43596	0.100736
NM_001360683	3083	2443.3	0	0
NM_199311	1592	1522.65	58	5.9117
NM_001360678	3041	2398.87	0	0
NM_001347490	2710	2545.73	0	0
NM_001256309	520	285.751	0	0
NM_001081329	5645	5336.99	12	0.348955
NM_001253766	14045	13182.7	0.787729	0.00927383
NM_030139	3759	3144.88	49.049	2.42054
NM_001359160	3008	3213.08	184.364	8.90512
NM_001014395	1827	1584.79	0	0
NM_001358270	1113	870.791	0	0
NM_001277132	1228	1170.54	2	0.265174
NM_177677	1563	1320.79	0	0
NM_001081671	1120	877.791	0	0
NM_001014997	859	616.876	0	0
NM_001358402	4373	4959.35	19.5949	0.613202
NM_001204241	1192	867.432	0	0
NM_001360791	1691	1598.11	12.3635	1.20066
NM_001276332	6482	6836.16	24	0.544859
NM_027007	5487	4369.32	185.154	6.57667
NM_001361061	490	258.434	0	0
NM_001286498	1651	1656.75	10.2874	0.963684
NM_001358482	2267	2024.79	0	0
NM_001359703	699	457.543	0	0
NM_001195096	8425	7998.09	295.37	5.73146
NM_001359951	4206	3975.75	5	0.195181
NM_001361137	1397	1154.79	0	0
NM_001320946	7314	7071.79	0	0
NM_001360677	3075	2438.26	0	0
NM_001081137	5953	5710.79	0	0
NM_001085373	7875	7861.02	0	0
NM_008132	1957	1714.79	0	0
NM_001346799	4368	4935.5	19.1336	0.60166
NM_030146	405	185.879	6	5.00963
NM_001033770	649	408.458	0	0
NM_001270543	421	199.021	0	0
NM_001359538	2611	2368.79	0	0
NM_001360675	3172	2528.92	0	0
NM_001359294	8266	7804.04	0	0
NM_001359536	2704	2528.39	0	0
NM_001293783	5994	4856.64	31	0.990629
NM_001085506	1821	1578.79	0	0
NM_178923	4448	5017.71	25.2715	0.781646
NM_001159507	5143	6039.48	86	2.20996
NM_001358566	2197	1967.95	0	0
NM_001359531	1827	1438.97	7	0.754973
NM_177187	2501	2258.79	0	0
NM_001361166	2717	2519.22	8	0.492843
NM_133197	3812	3569.79	0	0
NM_001359159	3032	3264.76	610.546	29.0237
NM_153197	1328	1041.04	46	6.85768
NM_001359535	2841	2735.17	17	0.964607
NM_001085507	6602	6962.89	4.96071e-07	1.10571e-08
NM_023363	3183	2543.28	29.1907	1.7813
NM_001011535	1178	935.791	0	0
NM_008848	2043	1950.26	0	0
NM_001360681	3049	2407.47	0	0
NM_001164686	1282	1039.79	0	0
NM_001293229	717	345.596	1.66014	0.745522
NM_175252	2471	2228.79	0	0
NM_001360978	11912	12497.1	4.90093	0.0608629
NM_001359715	4161	3081.69	0	0
NM_001359701	697	455.543	0	0
NM_001361283	2087	2130.1	0	0
NM_177771	4573	5196.45	78.9853	2.35898
NM_001347324	1354	1111.79	0	0
NM_172777	5561	4755.95	248.783	8.11836
NM_001164683	1431	1188.79	0	0
NM_001361098	1160	917.791	0	0
NM_001360103	4535	4188.16	24.7527	0.917246
NM_001359164	746	504.251	0	0
NR_110411	579	366.476	1.34139	0.568059
NR_027371	2979	3302.7	75.3905	3.54269
NR_152192	4270	4559.04	0	0
NR_131061	2871	2698.99	10.5206	0.604955
NR_151517	521	286.697	0	0
NR_153371	8643	8400.79	0	0
NR_153354	5009	5689.97	65.9566	1.79901
NR_153100	908	665.836	0	0
NR_153359	2347	1645.87	1.21636e-08	1.14697e-09
NR_033446	3640	3788.05	0	0
NR_153111	606	363.309	5.63252	2.40609
NR_045576	3563	2881.48	0	0
NR_153108	6792	6007.35	9.90649	0.255931
NR_149717	1891	1801.31	18.0896	1.55857
NR_152449	4376	3597.33	12.6981	0.547826
NR_152863	2059	1625.49	1.34619	0.128531
NR_153362	2360	1659.56	8.30178	0.77636
NR_073190	2687	2469.85	0	0
NR_153421	1550	1307.79	0	0
NR_149742	3584	2624.63	29.0498	1.71775
NR_151646	644	436.091	16.6546	5.92709
NR_130788	1876	1413.12	19.6858	2.16202
NR_154272	2339	2486.28	8.87765	0.554157
NR_152448	2735	2110.71	9.18797	0.675581
NR_027373	2994	3308.68	15.001	0.703641
NR_153356	2255	1591.48	0	0
NR_153110	4284	4698.36	2.19599	0.0725387
NR_153381	4041	3271.53	0	0
NR_153790	2173	2090.03	27.0122	2.00582
NR_153107	7222	6382.85	0	0
NR_153358	2254	1573.11	4.89906	0.483324
NR_153825	2815	2490.26	6.45053	0.402009
NR_073364	3906	4480.48	0	0
NR_153788	770	495.078	5.56508	1.74455
NR_153839	2131	1888.79	0	0
NR_033143	5496	4912.24	0	0
NR_153357	2351	1662.2	14.0299	1.30995
NR_028088	1342	1103.96	0	0
NR_153376	4178	3629.87	29.7769	1.27314
NR_153366	3362	3219.12	0	0
NR_149755	8623	8380.79	0	0
NR_153363	2516	2428.09	3.70598	0.236877
NR_153361	2251	1571.19	0.4958	0.0489739
NR_152441	2884	2833.28	5.52427	0.302602
NR_152726	1395	988.842	0	0
NR_153759	3989	3168.71	18.6662	0.914237
NR_153765	3965	3480.38	14.4552	0.644591
NR_125731	3546	3303.79	0	0
NR_153114	3873	3543.32	13.8593	0.607038
NR_153333	2935	2635.66	0	0
NR_153099	743	501.266	0	0
NR_152744	1533	1263.81	14.6194	1.79529
NR_152850	1755	1724.88	0	0
NR_027372	2964	3291.7	116.739	5.50402
NR_125990	2643	2615.03	0	0
NR_033525	4327	5217.1	55.4256	1.64879
NR_130775	548	288.86	4	2.14911
NR_027876	1731	1858.54	0	0
NR_153350	4837	4594.79	0	0
NR_153196	3957	3992.44	5.75946	0.223887
NR_152193	4091	4340.55	0	0
NR_153190	3438	3106.01	12.2226	0.610727
NR_153332	1221	978.791	0	0
NR_153194	8877	8319.01	0	0
NR_152727	1325	890.335	1	0.174314
NR_152194	4056	4401.16	0	0
NR_153778	4523	4280.79	0	0
NR_152724	1222	877.347	17.2294	3.04778
NR_153191	3013	2548.97	78.6915	4.79125
NR_153342	4402	4356.58	43.0979	1.53531
NR_153360	2368	1674.63	0.609919	0.0565249
NR_149716	2070	1945.03	0	0
NR_154273	1961	2003.42	0	0
NR_153797	3522	3780.55	0	0
NR_153355	2269	1599.54	0	0
NR_027804	2249	2375.25	17.3891	1.1362
NR_111916	2579	2217.58	4.10824	0.287516
NR_153655	896	653.856	0	0
NR_152725	1332	944.626	19.7706	3.24822
NR_102313	1636	1678.34	82.5269	7.63133
NR_153341	3575	3698.12	0	0
NR_045036	2601	2516.88	11.9869	0.739147
NR_153378	5440	4630.67	46.2173	1.54898
NR_153375	4063	3537.63	41.326	1.81299
NR_153370	4037	3370.94	1.03397e-05	4.76038e-07
NR_152849	1775	1776.13	0	0
NR_152559	2462	2644.07	6.80305	0.399315
NR_153102	1138	895.791	0	0
NR_136938	6988	6325.79	7.95323	0.195126
NR_153109	1261	828.266	3.79486	0.711069
NR_153795	4355	4468.9	0	0
NR_153365	3433	3246.52	0	0
NR_104044	14726	13752.6	0	0
NR_027666	1727	1605.74	0	0
NR_152447	2527	2503.7	0	0
NR_153396	2799	1826.96	0	0
NR_153799	3940	4004.49	12.141	0.470536
NR_073370	2833	2965.78	8	0.418635
NR_153810	1501	1556.29	12.8592	1.28236
NR_033402	3808	3565.79	0	0
NR_037970	4331	4787.79	593.358	19.2339
NR_153364	2741	2641.47	55.5772	3.2654
NR_027827	1779	1380.13	20	2.24904
NM_001039557	3462	3219.79	0	0
NM_001358279	1083	840.791	0	0
NM_001291094	1654	1261.55	4.93476	0.607082
NM_033075	3326	3261.74	25.0415	1.19151
NM_001290441	2985	3384.67	4.90116	0.224734
NM_029203	783	541.014	0	0
NM_001324553	2059	1243.38	1.00877	0.125914
NM_001302485	1301	1206.31	11.7991	1.51802
NM_001177767	3998	2666.53	4.03959e-05	2.35113e-06
NM_001164763	1411	1102.2	1	0.140807
NR_073427	1432	1187.77	118.939	15.5409
NR_152100	2498	2530.53	5.89545	0.361568
NR_149736	2319	2076.79	0	0
NR_030731	3732	4044.84	0	0
NR_151452	2165	2153.16	0	0
NR_152400	2278	1867.2	0	0
NR_151446	1709	1402.62	0	0
NR_110977	888	429.17	14.6153	5.28525
NR_110978	1412	1506.65	13.5077	1.39142
NR_153343	1997	1754.79	0	0
NR_153406	1786	1626.39	7.54205	0.719697
